ts_ms,op,lat_ms,hops,k,ext
1777907038908,GET,46,4,k57,reqs=75
1777907038912,GET,29,2,k66,reqs=75
1777907038913,GET,67,2,k50,reqs=75
1777907038916,GET,66,3,k52,reqs=75
1777907038916,GET,43,3,k62,reqs=75
1777907038919,GET,62,3,k55,reqs=75
1777907038920,GET,24,2,k72,reqs=75
1777907038923,GET,43,2,k65,reqs=75
1777907038928,GET,36,3,k70,reqs=75
1777907038930,GET,66,4,k58,reqs=75
1777907038934,GET,57,4,k63,reqs=75
1777907038935,GET,46,4,k69,reqs=75
1777907038941,GET,70,4,k61,reqs=75
1777907038945,GET,67,2,k64,reqs=75
1777907038945,GET,51,4,k71,reqs=75
1777907038945,GET,46,3,k73,reqs=75
1777907038952,GET,65,2,k68,reqs=75
1777907038955,GET,70,4,k67,reqs=75
1777907038959,GET,58,3,k74,reqs=75
1777907039848,GET,45,2,k23,reqs=75
1777907039875,GET,46,3,k34,reqs=75
1777907039874,GET,57,2,k31,reqs=75
1777907039874,GET,70,3,k25,reqs=75
1777907039874,GET,113,2,k8,reqs=75
1777907039873,GET,27,2,k44,reqs=75
1777907039873,GET,113,3,k1,reqs=75
1777907039871,GET,26,4,k43,reqs=75
1777907039870,GET,80,4,k20,reqs=75
1777907039867,GET,93,2,k13,reqs=75
1777907039880,GET,56,2,k33,reqs=75
1777907039867,GET,81,4,k18,reqs=75
1777907039867,GET,91,4,k14,reqs=75
1777907039881,GET,45,2,k38,reqs=75
1777907039866,GET,94,4,k12,reqs=75
1777907039866,GET,54,3,k29,reqs=75
1777907039865,GET,30,2,k37,reqs=75
1777907039865,GET,62,2,k24,reqs=75
1777907039860,GET,100,4,k6,reqs=75
1777907039856,GET,98,3,k7,reqs=75
1777907039883,GET,97,3,k17,reqs=75
1777907039856,GET,72,2,k16,reqs=75
1777907039856,GET,23,3,k36,reqs=75
1777907039856,GET,93,3,k9,reqs=75
1777907039855,GET,95,2,k5,reqs=75
1777907039854,GET,89,4,k10,reqs=75
1777907039852,GET,45,2,k27,reqs=75
1777907039886,GET,93,4,k21,reqs=75
1777907039886,GET,125,3,k2,reqs=75
1777907039880,GET,97,4,k15,reqs=75
1777907039879,GET,120,3,k4,reqs=75
1777907039877,GET,35,2,k41,reqs=75
1777907039886,GET,53,2,k35,reqs=75
1777907039888,GET,24,2,k52,reqs=75
1777907039888,GET,31,2,k49,reqs=75
1777907039888,GET,83,4,k26,reqs=75
1777907039889,GET,119,3,k11,reqs=75
1777907039889,GET,130,3,k0,reqs=75
1777907039889,GET,54,4,k39,reqs=75
1777907039890,GET,101,4,k19,reqs=75
1777907039890,GET,95,2,k22,reqs=75
1777907039891,GET,81,3,k28,reqs=75
1777907039892,GET,36,3,k48,reqs=75
1777907039897,GET,83,2,k30,reqs=75
1777907039897,GET,66,2,k32,reqs=75
1777907039897,GET,31,2,k53,reqs=75
1777907039899,GET,49,3,k45,reqs=75
1777907039901,GET,62,4,k40,reqs=75
1777907039903,GET,44,2,k50,reqs=75
1777907039906,GET,52,3,k47,reqs=75
1777907039907,GET,64,4,k42,reqs=75
1777907039914,GET,38,4,k57,reqs=75
1777907039914,GET,156,3,k3,reqs=75
1777907039919,GET,57,2,k51,reqs=75
1777907039919,GET,67,3,k46,reqs=75
1777907039922,GET,26,2,k66,reqs=75
1777907039926,GET,39,4,k62,reqs=75
1777907039926,GET,46,3,k59,reqs=75
1777907039928,GET,59,4,k54,reqs=75
1777907039929,GET,26,3,k69,reqs=75
1777907039929,GET,40,2,k63,reqs=75
1777907039930,GET,35,2,k65,reqs=75
1777907039935,GET,64,2,k55,reqs=75
1777907039935,GET,37,2,k67,reqs=75
1777907039937,GET,37,4,k68,reqs=75
1777907039942,GET,60,4,k60,reqs=75
1777907039943,GET,70,3,k56,reqs=75
1777907039943,GET,65,3,k58,reqs=75
1777907039947,GET,33,2,k74,reqs=75
1777907039948,GET,41,2,k71,reqs=75
1777907039953,GET,69,2,k61,reqs=75
1777907039958,GET,67,2,k64,reqs=75
1777907039958,GET,46,2,k73,reqs=75
1777907039967,GET,62,2,k70,reqs=75
1777907039980,GET,71,3,k72,reqs=75
1777907040849,GET,65,2,k5,reqs=75
1777907040899,GET,36,3,k42,reqs=75
1777907040900,GET,63,4,k31,reqs=75
1777907040903,GET,70,2,k28,reqs=75
1777907040903,GET,89,4,k21,reqs=75
1777907040897,GET,88,4,k17,reqs=75
1777907040905,GET,119,4,k9,reqs=75
1777907040905,GET,60,3,k33,reqs=75
1777907040906,GET,44,4,k41,reqs=75
1777907040897,GET,115,4,k3,reqs=75
1777907040895,GET,111,2,k8,reqs=75
1777907040893,GET,109,2,k7,reqs=75
1777907040891,GET,44,2,k34,reqs=75
1777907040889,GET,46,3,k32,reqs=75
1777907040889,GET,24,3,k43,reqs=75
1777907040887,GET,31,3,k37,reqs=75
1777907040918,GET,62,3,k38,reqs=75
1777907040886,GET,102,3,k0,reqs=75
1777907040886,GET,96,4,k11,reqs=75
1777907040924,GET,135,4,k10,reqs=75
1777907040884,GET,83,2,k14,reqs=75
1777907040884,GET,89,2,k13,reqs=75
1777907040884,GET,80,4,k16,reqs=75
1777907040880,GET,69,3,k19,reqs=75
1777907040852,GET,28,4,k25,reqs=75
1777907040880,GET,96,3,k2,reqs=75
1777907040879,GET,66,2,k20,reqs=75
1777907040931,GET,36,2,k56,reqs=75
1777907040879,GET,95,3,k1,reqs=75
1777907040878,GET,37,4,k30,reqs=75
1777907040932,GET,39,2,k55,reqs=75
1777907040933,GET,72,2,k40,reqs=75
1777907040875,GET,72,2,k15,reqs=75
1777907040875,GET,25,4,k35,reqs=75
1777907040872,GET,43,3,k27,reqs=75
1777907040870,GET,35,3,k29,reqs=75
1777907040868,GET,52,4,k22,reqs=75
1777907040934,GET,43,4,k54,reqs=75
1777907040867,GET,40,4,k26,reqs=75
1777907040865,GET,43,4,k23,reqs=75
1777907040864,GET,41,3,k24,reqs=75
1777907040862,GET,67,2,k12,reqs=75
1777907040860,GET,51,4,k18,reqs=75
1777907040858,GET,76,2,k4,reqs=75
1777907040940,GET,32,3,k61,reqs=75
1777907040931,GET,45,3,k52,reqs=75
1777907040927,GET,60,4,k44,reqs=75
1777907040926,GET,54,2,k45,reqs=75
1777907040922,GET,43,4,k49,reqs=75
1777907040921,GET,48,4,k46,reqs=75
1777907040921,GET,37,4,k51,reqs=75
1777907040908,GET,57,3,k36,reqs=75
1777907040907,GET,124,4,k6,reqs=75
1777907040906,GET,47,4,k39,reqs=75
1777907040906,GET,31,2,k47,reqs=75
1777907040904,GET,23,3,k50,reqs=75
1777907040944,GET,67,3,k48,reqs=75
1777907040950,GET,62,4,k53,reqs=75
1777907040955,GET,41,3,k64,reqs=75
1777907040960,GET,51,4,k62,reqs=75
1777907040960,GET,60,4,k57,reqs=75
1777907040961,GET,57,3,k60,reqs=75
1777907040961,GET,36,2,k68,reqs=75
1777907040968,GET,64,2,k59,reqs=75
1777907040972,GET,73,4,k58,reqs=75
1777907040972,GET,45,2,k69,reqs=75
1777907040976,GET,45,4,k72,reqs=75
1777907040980,GET,68,4,k63,reqs=75
1777907040980,GET,60,2,k67,reqs=75
1777907040984,GET,61,3,k66,reqs=75
1777907040986,GET,69,2,k65,reqs=75
1777907040986,GET,57,4,k70,reqs=75
1777907040998,GET,62,3,k74,reqs=75
1777907041004,GET,72,3,k71,reqs=75
1777907041005,GET,70,4,k73,reqs=75
1777907041900,GET,48,4,k14,reqs=100
1777907041925,GET,34,3,k32,reqs=100
1777907041924,GET,26,3,k35,reqs=100
1777907041926,GET,90,2,k8,reqs=100
1777907041919,GET,23,2,k34,reqs=100
1777907041918,GET,82,3,k1,reqs=100
1777907041918,GET,37,4,k27,reqs=100
1777907041918,GET,78,4,k10,reqs=100
1777907041917,GET,60,3,k17,reqs=100
1777907041911,GET,26,2,k29,reqs=100
1777907041910,GET,67,2,k11,reqs=100
1777907041908,GET,72,2,k7,reqs=100
1777907041905,GET,31,2,k22,reqs=100
1777907041905,GET,70,2,k0,reqs=100
1777907041904,GET,36,4,k21,reqs=100
1777907041904,GET,56,4,k13,reqs=100
1777907041903,GET,27,4,k24,reqs=100
1777907041901,GET,63,2,k6,reqs=100
1777907041930,GET,51,4,k26,reqs=100
1777907041929,GET,92,3,k4,reqs=100
1777907041929,GET,64,2,k20,reqs=100
1777907041929,GET,53,4,k23,reqs=100
1777907041932,GET,97,3,k5,reqs=100
1777907041932,GET,96,2,k2,reqs=100
1777907041933,GET,87,3,k12,reqs=100
1777907041934,GET,56,4,k25,reqs=100
1777907041935,GET,72,2,k18,reqs=100
1777907041937,GET,50,3,k30,reqs=100
1777907041937,GET,102,3,k3,reqs=100
1777907041937,GET,28,2,k40,reqs=100
1777907041938,GET,44,3,k33,reqs=100
1777907041938,GET,55,4,k28,reqs=100
1777907041940,GET,76,2,k19,reqs=100
1777907041941,GET,85,2,k16,reqs=100
1777907041941,GET,86,3,k15,reqs=100
1777907041942,GET,35,3,k39,reqs=100
1777907041943,GET,22,2,k45,reqs=100
1777907041945,GET,56,2,k31,reqs=100
1777907041946,GET,28,3,k44,reqs=100
1777907041946,GET,43,4,k37,reqs=100
1777907041949,GET,38,2,k41,reqs=100
1777907041951,GET,113,2,k9,reqs=100
1777907041955,GET,55,2,k36,reqs=100
1777907041970,GET,65,3,k38,reqs=100
1777907041972,GET,29,2,k54,reqs=100
1777907041972,GET,42,2,k49,reqs=100
1777907041975,GET,30,4,k55,reqs=100
1777907041979,GET,46,4,k50,reqs=100
1777907041982,GET,66,2,k43,reqs=100
1777907041982,GET,57,4,k47,reqs=100
1777907041983,GET,42,2,k53,reqs=100
1777907041984,GET,70,4,k42,reqs=100
1777907041985,GET,62,2,k46,reqs=100
1777907041986,GET,51,4,k51,reqs=100
1777907041989,GET,49,4,k52,reqs=100
1777907041991,GET,44,3,k56,reqs=100
1777907041992,GET,33,4,k61,reqs=100
1777907041992,GET,65,4,k48,reqs=100
1777907041997,GET,35,3,k62,reqs=100
1777907041998,GET,46,2,k58,reqs=100
1777907041999,GET,45,4,k59,reqs=100
1777907042006,GET,41,3,k63,reqs=100
1777907042006,GET,24,4,k71,reqs=100
1777907042008,GET,58,3,k57,reqs=100
1777907042010,GET,54,4,k60,reqs=100
1777907042014,GET,37,2,k69,reqs=100
1777907042015,GET,49,3,k64,reqs=100
1777907042015,GET,22,4,k76,reqs=100
1777907042016,GET,41,2,k68,reqs=100
1777907042016,GET,27,4,k74,reqs=100
1777907042021,GET,48,3,k67,reqs=100
1777907042022,GET,31,2,k75,reqs=100
1777907042025,GET,53,2,k66,reqs=100
1777907042025,GET,45,3,k70,reqs=100
1777907042027,GET,59,4,k65,reqs=100
1777907042034,GET,47,3,k73,reqs=100
1777907042042,GET,44,3,k78,reqs=100
1777907042047,GET,52,2,k77,reqs=100
1777907042054,GET,70,3,k72,reqs=100
1777907042058,GET,51,4,k81,reqs=100
1777907042059,GET,52,3,k82,reqs=100
1777907042059,GET,30,4,k91,reqs=100
1777907042063,GET,36,4,k90,reqs=100
1777907042063,GET,63,2,k79,reqs=100
1777907042064,GET,27,2,k94,reqs=100
1777907042070,GET,56,3,k85,reqs=100
1777907042073,GET,70,4,k80,reqs=100
1777907042076,GET,65,2,k83,reqs=100
1777907042076,GET,59,3,k86,reqs=100
1777907042077,GET,64,4,k84,reqs=100
1777907042079,GET,58,3,k88,reqs=100
1777907042081,GET,56,3,k89,reqs=100
1777907042083,GET,33,2,k98,reqs=100
1777907042083,GET,63,3,k87,reqs=100
1777907042089,GET,58,4,k92,reqs=100
1777907042096,GET,54,3,k96,reqs=100
1777907042097,GET,58,4,k95,reqs=100
1777907042098,GET,65,3,k93,reqs=100
1777907042108,GET,61,4,k97,reqs=100
1777907042115,GET,60,3,k99,reqs=100
1777907043027,GET,51,2,k17,reqs=100
1777907043051,GET,36,3,k34,reqs=100
1777907043049,GET,36,4,k33,reqs=100
1777907043047,GET,78,3,k14,reqs=100
1777907043047,GET,49,3,k25,reqs=100
1777907043045,GET,25,4,k36,reqs=100
1777907043044,GET,93,3,k6,reqs=100
1777907043044,GET,45,4,k27,reqs=100
1777907043043,GET,66,4,k18,reqs=100
1777907043054,GET,50,3,k29,reqs=100
1777907043042,GET,90,2,k5,reqs=100
1777907043040,GET,61,4,k19,reqs=100
1777907043040,GET,89,4,k3,reqs=100
1777907043038,GET,57,2,k20,reqs=100
1777907043035,GET,43,3,k24,reqs=100
1777907043035,GET,34,4,k28,reqs=100
1777907043035,GET,23,4,k32,reqs=100
1777907043055,GET,103,4,k8,reqs=100
1777907043035,GET,83,4,k2,reqs=100
1777907043033,GET,70,2,k12,reqs=100
1777907043033,GET,58,4,k16,reqs=100
1777907043054,GET,70,3,k21,reqs=100
1777907043053,GET,102,3,k1,reqs=100
1777907043053,GET,93,4,k10,reqs=100
1777907043059,GET,104,4,k9,reqs=100
1777907043060,GET,99,3,k11,reqs=100
1777907043061,GET,75,2,k22,reqs=100
1777907043062,GET,111,3,k4,reqs=100
1777907043063,GET,27,3,k43,reqs=100
1777907043063,GET,26,2,k44,reqs=100
1777907043064,GET,99,2,k13,reqs=100
1777907043064,GET,94,4,k15,reqs=100
1777907043068,GET,60,2,k31,reqs=100
1777907043069,GET,74,2,k23,reqs=100
1777907043070,GET,53,3,k35,reqs=100
1777907043072,GET,41,3,k41,reqs=100
1777907043074,GET,21,2,k51,reqs=100
1777907043077,GET,22,2,k52,reqs=100
1777907043079,GET,54,2,k39,reqs=100
1777907043079,GET,127,3,k0,reqs=100
1777907043080,GET,38,2,k46,reqs=100
1777907043080,GET,57,4,k38,reqs=100
1777907043080,GET,129,4,k7,reqs=100
1777907043082,GET,38,2,k47,reqs=100
1777907043082,GET,77,3,k30,reqs=100
1777907043083,GET,54,3,k40,reqs=100
1777907043084,GET,86,3,k26,reqs=100
1777907043087,GET,28,2,k53,reqs=100
1777907043089,GET,41,4,k49,reqs=100
1777907043093,GET,53,4,k45,reqs=100
1777907043093,GET,71,4,k37,reqs=100
1777907043096,GET,63,4,k42,reqs=100
1777907043098,GET,33,2,k56,reqs=100
1777907043099,GET,53,3,k48,reqs=100
1777907043106,GET,44,4,k55,reqs=100
1777907043110,GET,59,2,k50,reqs=100
1777907043114,GET,22,3,k68,reqs=100
1777907043116,GET,40,4,k61,reqs=100
1777907043124,GET,64,3,k54,reqs=100
1777907043126,GET,52,3,k60,reqs=100
1777907043126,GET,36,2,k67,reqs=100
1777907043130,GET,63,3,k57,reqs=100
1777907043130,GET,59,2,k59,reqs=100
1777907043137,GET,68,3,k58,reqs=100
1777907043141,GET,54,3,k66,reqs=100
1777907043144,GET,38,2,k74,reqs=100
1777907043144,GET,66,4,k62,reqs=100
1777907043145,GET,46,4,k71,reqs=100
1777907043147,GET,64,2,k64,reqs=100
1777907043147,GET,61,2,k65,reqs=100
1777907043148,GET,68,2,k63,reqs=100
1777907043151,GET,57,4,k69,reqs=100
1777907043152,GET,39,4,k77,reqs=100
1777907043153,GET,38,2,k78,reqs=100
1777907043155,GET,33,2,k81,reqs=100
1777907043160,GET,64,3,k70,reqs=100
1777907043160,GET,41,4,k80,reqs=100
1777907043160,GET,43,4,k79,reqs=100
1777907043160,GET,31,4,k84,reqs=100
1777907043165,GET,38,2,k83,reqs=100
1777907043167,GET,64,4,k73,reqs=100
1777907043167,GET,57,3,k76,reqs=100
1777907043168,GET,67,2,k72,reqs=100
1777907043175,GET,66,3,k75,reqs=100
1777907043180,GET,40,4,k89,reqs=100
1777907043183,GET,59,4,k82,reqs=100
1777907043184,GET,51,4,k86,reqs=100
1777907043187,GET,49,2,k88,reqs=100
1777907043193,GET,44,4,k93,reqs=100
1777907043193,GET,58,3,k87,reqs=100
1777907043196,GET,65,4,k85,reqs=100
1777907043198,GET,53,2,k91,reqs=100
1777907043198,GET,37,2,k97,reqs=100
1777907043198,GET,51,3,k92,reqs=100
1777907043199,GET,47,4,k94,reqs=100
1777907043201,GET,58,4,k90,reqs=100
1777907043213,GET,56,3,k95,reqs=100
1777907043215,GET,57,3,k96,reqs=100
1777907043217,GET,50,4,k99,reqs=100
1777907043232,GET,68,3,k98,reqs=100
1777907044111,GET,48,4,k14,reqs=100
1777907044133,GET,61,4,k18,reqs=100
1777907044132,GET,80,4,k10,reqs=100
1777907044131,GET,42,3,k23,reqs=100
1777907044130,GET,40,3,k25,reqs=100
1777907044128,GET,79,4,k1,reqs=100
1777907044136,GET,41,2,k27,reqs=100
1777907044128,GET,28,3,k30,reqs=100
1777907044127,GET,79,3,k0,reqs=100
1777907044127,GET,66,2,k12,reqs=100
1777907044126,GET,59,2,k16,reqs=100
1777907044125,GET,78,4,k6,reqs=100
1777907044125,GET,78,4,k7,reqs=100
1777907044125,GET,23,4,k31,reqs=100
1777907044123,GET,78,4,k2,reqs=100
1777907044122,GET,24,2,k29,reqs=100
1777907044119,GET,70,2,k3,reqs=100
1777907044116,GET,33,4,k22,reqs=100
1777907044115,GET,22,4,k24,reqs=100
1777907044136,GET,89,2,k4,reqs=100
1777907044135,GET,85,2,k5,reqs=100
1777907044144,GET,26,4,k38,reqs=100
1777907044146,GET,76,4,k17,reqs=100
1777907044147,GET,69,2,k21,reqs=100
1777907044149,GET,72,4,k20,reqs=100
1777907044150,GET,100,2,k8,reqs=100
1777907044150,GET,99,2,k9,reqs=100
1777907044151,GET,60,2,k26,reqs=100
1777907044152,GET,78,3,k19,reqs=100
1777907044152,GET,91,4,k13,reqs=100
1777907044154,GET,97,3,k11,reqs=100
1777907044155,GET,31,4,k40,reqs=100
1777907044155,GET,89,4,k15,reqs=100
1777907044157,GET,60,4,k28,reqs=100
1777907044159,GET,52,4,k33,reqs=100
1777907044162,GET,21,3,k48,reqs=100
1777907044165,GET,49,3,k37,reqs=100
1777907044167,GET,58,3,k34,reqs=100
1777907044172,GET,59,4,k36,reqs=100
1777907044172,GET,68,3,k32,reqs=100
1777907044174,GET,62,2,k35,reqs=100
1777907044178,GET,58,3,k39,reqs=100
1777907044179,GET,22,3,k55,reqs=100
1777907044180,GET,37,4,k49,reqs=100
1777907044181,GET,33,2,k51,reqs=100
1777907044184,GET,22,3,k57,reqs=100
1777907044186,GET,52,3,k45,reqs=100
1777907044187,GET,55,3,k44,reqs=100
1777907044187,GET,50,4,k46,reqs=100
1777907044188,GET,63,3,k41,reqs=100
1777907044194,GET,42,3,k53,reqs=100
1777907044195,GET,66,3,k43,reqs=100
1777907044195,GET,68,3,k42,reqs=100
1777907044195,GET,45,4,k52,reqs=100
1777907044196,GET,30,2,k59,reqs=100
1777907044196,GET,51,4,k50,reqs=100
1777907044197,GET,58,3,k47,reqs=100
1777907044198,GET,43,4,k54,reqs=100
1777907044203,GET,30,4,k62,reqs=100
1777907044204,GET,27,4,k64,reqs=100
1777907044212,GET,41,3,k61,reqs=100
1777907044216,GET,34,4,k66,reqs=100
1777907044221,GET,28,4,k71,reqs=100
1777907044225,GET,66,3,k56,reqs=100
1777907044226,GET,42,3,k67,reqs=100
1777907044230,GET,61,3,k60,reqs=100
1777907044232,GET,68,2,k58,reqs=100
1777907044233,GET,35,3,k73,reqs=100
1777907044235,GET,39,3,k72,reqs=100
1777907044235,GET,44,2,k70,reqs=100
1777907044236,GET,56,3,k65,reqs=100
1777907044239,GET,21,2,k81,reqs=100
1777907044240,GET,65,3,k63,reqs=100
1777907044241,GET,41,3,k74,reqs=100
1777907044244,GET,58,4,k68,reqs=100
1777907044246,GET,34,2,k79,reqs=100
1777907044249,GET,30,2,k82,reqs=100
1777907044250,GET,43,3,k77,reqs=100
1777907044251,GET,62,4,k69,reqs=100
1777907044252,GET,49,2,k75,reqs=100
1777907044258,GET,44,4,k80,reqs=100
1777907044258,GET,28,3,k87,reqs=100
1777907044259,GET,50,3,k78,reqs=100
1777907044268,GET,63,2,k76,reqs=100
1777907044269,GET,28,4,k92,reqs=100
1777907044272,GET,44,2,k86,reqs=100
1777907044278,GET,29,3,k95,reqs=100
1777907044282,GET,59,4,k84,reqs=100
1777907044285,GET,41,4,k93,reqs=100
1777907044285,GET,39,2,k94,reqs=100
1777907044286,GET,51,3,k89,reqs=100
1777907044287,GET,66,4,k83,reqs=100
1777907044290,GET,31,4,k99,reqs=100
1777907044290,GET,37,2,k96,reqs=100
1777907044292,GET,66,3,k85,reqs=100
1777907044293,GET,54,4,k91,reqs=100
1777907044297,GET,60,2,k90,reqs=100
1777907044297,GET,65,4,k88,reqs=100
1777907044313,GET,56,4,k98,reqs=100
1777907044315,GET,60,2,k97,reqs=100
1777907045195,GET,68,2,k8,reqs=100
1777907045220,GET,73,3,k17,reqs=100
1777907045220,GET,85,2,k12,reqs=100
1777907045217,GET,24,3,k37,reqs=100
1777907045216,GET,93,4,k1,reqs=100
1777907045215,GET,59,3,k21,reqs=100
1777907045214,GET,91,3,k7,reqs=100
1777907045214,GET,87,2,k9,reqs=100
1777907045213,GET,93,2,k5,reqs=100
1777907045211,GET,88,3,k3,reqs=100
1777907045211,GET,90,3,k0,reqs=100
1777907045211,GET,47,3,k24,reqs=100
1777907045210,GET,30,4,k31,reqs=100
1777907045205,GET,23,4,k32,reqs=100
1777907045200,GET,46,3,k20,reqs=100
1777907045199,GET,68,4,k10,reqs=100
1777907045198,GET,59,4,k13,reqs=100
1777907045226,GET,93,3,k11,reqs=100
1777907045227,GET,32,4,k38,reqs=100
1777907045227,GET,36,2,k36,reqs=100
1777907045228,GET,79,2,k18,reqs=100
1777907045195,GET,25,4,k27,reqs=100
1777907045228,GET,106,2,k4,reqs=100
1777907045225,GET,102,2,k6,reqs=100
1777907045224,GET,22,3,k41,reqs=100
1777907045222,GET,56,2,k23,reqs=100
1777907045222,GET,33,2,k35,reqs=100
1777907045231,GET,64,3,k25,reqs=100
1777907045231,GET,33,4,k39,reqs=100
1777907045231,GET,72,2,k22,reqs=100
1777907045233,GET,58,2,k29,reqs=100
1777907045236,GET,67,3,k26,reqs=100
1777907045238,GET,96,3,k14,reqs=100
1777907045240,GET,98,2,k15,reqs=100
1777907045240,GET,55,4,k33,reqs=100
1777907045242,GET,69,3,k28,reqs=100
1777907045242,GET,26,4,k47,reqs=100
1777907045243,GET,99,2,k16,reqs=100
1777907045243,GET,123,3,k2,reqs=100
1777907045244,GET,40,3,k42,reqs=100
1777907045246,GET,39,4,k43,reqs=100
1777907045246,GET,35,4,k45,reqs=100
1777907045249,GET,72,2,k30,reqs=100
1777907045250,GET,41,3,k44,reqs=100
1777907045250,GET,63,2,k34,reqs=100
1777907045252,GET,101,3,k19,reqs=100
1777907045254,GET,21,3,k54,reqs=100
1777907045254,GET,34,3,k49,reqs=100
1777907045260,GET,42,2,k48,reqs=100
1777907045265,GET,40,2,k51,reqs=100
1777907045266,GET,25,2,k58,reqs=100
1777907045267,GET,39,3,k52,reqs=100
1777907045268,GET,45,4,k50,reqs=100
1777907045268,GET,38,4,k53,reqs=100
1777907045271,GET,71,2,k40,reqs=100
1777907045274,GET,61,2,k46,reqs=100
1777907045277,GET,27,2,k62,reqs=100
1777907045278,GET,39,3,k57,reqs=100
1777907045284,GET,47,3,k56,reqs=100
1777907045284,GET,38,3,k60,reqs=100
1777907045285,GET,21,4,k68,reqs=100
1777907045285,GET,24,2,k67,reqs=100
1777907045298,GET,25,4,k72,reqs=100
1777907045298,GET,50,4,k61,reqs=100
1777907045298,GET,55,4,k59,reqs=100
1777907045301,GET,24,3,k74,reqs=100
1777907045303,GET,24,2,k75,reqs=100
1777907045304,GET,70,4,k55,reqs=100
1777907045305,GET,39,4,k69,reqs=100
1777907045310,GET,51,4,k66,reqs=100
1777907045311,GET,30,3,k76,reqs=100
1777907045315,GET,26,4,k79,reqs=100
1777907045317,GET,60,4,k65,reqs=100
1777907045317,GET,46,4,k71,reqs=100
1777907045317,GET,65,2,k63,reqs=100
1777907045318,GET,32,4,k78,reqs=100
1777907045320,GET,65,2,k64,reqs=100
1777907045322,GET,53,2,k70,reqs=100
1777907045322,GET,32,4,k80,reqs=100
1777907045324,GET,30,2,k82,reqs=100
1777907045338,GET,54,3,k77,reqs=100
1777907045344,GET,69,4,k73,reqs=100
1777907045347,GET,21,3,k96,reqs=100
1777907045348,GET,29,2,k93,reqs=100
1777907045350,GET,35,3,k91,reqs=100
1777907045350,GET,44,4,k87,reqs=100
1777907045352,GET,35,2,k92,reqs=100
1777907045354,GET,62,2,k81,reqs=100
1777907045355,GET,47,4,k88,reqs=100
1777907045355,GET,58,3,k83,reqs=100
1777907045357,GET,44,4,k90,reqs=100
1777907045358,GET,59,3,k84,reqs=100
1777907045359,GET,35,4,k95,reqs=100
1777907045367,GET,63,3,k86,reqs=100
1777907045368,GET,67,2,k85,reqs=100
1777907045374,GET,64,2,k89,reqs=100
1777907045382,GET,60,4,k94,reqs=100
1777907045383,GET,53,3,k97,reqs=100
1777907045388,GET,41,4,k99,reqs=100
1777907045399,GET,64,3,k98,reqs=100
1777907046291,GET,40,2,k26,reqs=100
1777907046327,GET,124,4,k6,reqs=100
1777907046327,GET,29,2,k48,reqs=100
1777907046326,GET,92,3,k20,reqs=100
1777907046325,GET,29,4,k47,reqs=100
1777907046325,GET,37,3,k43,reqs=100
1777907046323,GET,110,2,k10,reqs=100
1777907046323,GET,120,3,k0,reqs=100
1777907046321,GET,46,4,k38,reqs=100
1777907046320,GET,115,3,k1,reqs=100
1777907046319,GET,42,3,k39,reqs=100
1777907046319,GET,115,4,k5,reqs=100
1777907046319,GET,115,2,k4,reqs=100
1777907046318,GET,73,4,k23,reqs=100
1777907046317,GET,74,4,k24,reqs=100
1777907046316,GET,24,2,k45,reqs=100
1777907046315,GET,45,4,k32,reqs=100
1777907046315,GET,101,4,k11,reqs=100
1777907046313,GET,24,2,k44,reqs=100
1777907046313,GET,36,3,k34,reqs=100
1777907046336,GET,116,3,k14,reqs=100
1777907046313,GET,44,2,k35,reqs=100
1777907046312,GET,95,4,k13,reqs=100
1777907046312,GET,85,3,k17,reqs=100
1777907046311,GET,76,4,k21,reqs=100
1777907046310,GET,96,3,k12,reqs=100
1777907046309,GET,78,2,k19,reqs=100
1777907046309,GET,88,4,k15,reqs=100
1777907046308,GET,103,3,k8,reqs=100
1777907046307,GET,22,2,k41,reqs=100
1777907046305,GET,33,4,k36,reqs=100
1777907046305,GET,100,3,k7,reqs=100
1777907046339,GET,23,4,k56,reqs=100
1777907046305,GET,43,2,k30,reqs=100
1777907046344,GET,106,2,k22,reqs=100
1777907046303,GET,99,4,k3,reqs=100
1777907046301,GET,47,4,k28,reqs=100
1777907046345,GET,42,4,k50,reqs=100
1777907046300,GET,54,3,k25,reqs=100
1777907046297,GET,32,3,k31,reqs=100
1777907046294,GET,39,2,k29,reqs=100
1777907046343,GET,139,2,k2,reqs=100
1777907046347,GET,28,3,k57,reqs=100
1777907046342,GET,69,2,k37,reqs=100
1777907046342,GET,37,4,k51,reqs=100
1777907046341,GET,130,2,k9,reqs=100
1777907046349,GET,98,3,k27,reqs=100
1777907046339,GET,53,2,k42,reqs=100
1777907046334,GET,105,3,k18,reqs=100
1777907046334,GET,34,3,k49,reqs=100
1777907046333,GET,22,3,k53,reqs=100
1777907046332,GET,58,4,k33,reqs=100
1777907046332,GET,52,2,k40,reqs=100
1777907046348,GET,124,3,k16,reqs=100
1777907046351,GET,36,4,k55,reqs=100
1777907046352,GET,40,2,k54,reqs=100
1777907046354,GET,33,4,k58,reqs=100
1777907046355,GET,29,3,k60,reqs=100
1777907046357,GET,27,3,k62,reqs=100
1777907046362,GET,55,2,k52,reqs=100
1777907046362,GET,25,3,k65,reqs=100
1777907046366,GET,27,3,k66,reqs=100
1777907046367,GET,73,2,k46,reqs=100
1777907046368,GET,45,2,k59,reqs=100
1777907046372,GET,40,3,k63,reqs=100
1777907046376,GET,30,3,k69,reqs=100
